id,promise_status,score_yes,score_no,model_family,mode,finetune_path,prompt_id,prompt_path,run_id,source,raw_prediction
13098,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""預計提報2025年下半年本公司永續暨誠信經營委員會。"",""evidence_status"":""Yes"",""evidence_str"":""2025年第一季本公司辦理2024年不誠信行為風險評估，評估項目包括：行賄及收賄、提供非法政治獻金、不當慈善捐贈或贊助、提供或接受不合理禮物／款待或其他不正當利益、侵害營業秘密／商標權／專利權／著作權及其他智慧財產權、洩漏或探詢公司機密並藉以從事內線交易、從事不公平競爭行為及損害利害關係人權益。經評估並採行風險抵減措施後，本公司不誠信行為風險為低度風險，""}<end_of_turn>
<eos>"
13120,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""*   同時達成集團與船隊溫室氣體減排目標"",""evidence_status"":""Yes"",""evidence_str"":""*   船隊首次加注生質燃油，降低溫室氣體排放  *   自有船隊 100% 裝設壓艙水處理系統  *   37 艘自有船裝配岸電設備  *   船隊二氧化碳排放強度較前一年減少 11%，相較於基準年 ( 2008 年 ) 下降 53%  *   下訂替代能源雙燃料船舶，實踐航運能源轉型  *   透過永續連結融資及參與綠色存款計畫響應綠色金融  *   截至 2024 年共 62 艘船舶參與船舶環境指數 ( ESI ) 認證  *   集團船隊及母公司辦公室通過 ISO 14001:2015 認證""}<end_of_turn>
<eos>"
13138,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""企業投資辦公室同時開始與 AppWorks 合作，成立「Wistron Accelerator 緯創垂直加速器」，借助 AppWorks 十多年耕耘於新創生態圈的經驗，由 AppWorks 提供招募及營運等核心業務，由緯創集團導入在全球 ICT 產業以及上下游生態系的完整佈局所累積的經驗，協助台灣新創更快適到規模化，透過垂直加速器的合作，讓新創和緯創能共同提出解決方案。往未來 10 年看，同時也為緯創提供原有事業以外的成長機會。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13141,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13169,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""增強客戶對鴻海作為負責任夥伴的信任，促進長期商業關係和忠誠度。  • 促進鴻海在氣候倡議上的實踐，以開拓新市場。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13209,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13234,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""2023 年 7 月承諾淨零，將依 SBTi 方法學訂定目標送審。"",""evidence_status"":""Yes"",""evidence_str"":""2023 年 8 月通過中期減碳目標審核，為臺灣公股金控首家。""}<end_of_turn>
<eos>"
13250,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13251,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13269,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""2024 年目標"",""evidence_status"":""Yes"",""evidence_str"":""• 廢棄物量（可回收再利用）：資源回收率 >30%。  • 廢棄物量（不可回收）：較前 3 年度平均減少 2% 廢棄物，目標為 283.79 公噸。""}<end_of_turn>
<eos>"
13272,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""**未來規劃**  持續監控溫室氣體排放趨勢"",""evidence_status"":""Yes"",""evidence_str"":""**2024年成果**  範疇1+2主要排放源為電力(佔98%)；範疇三15項全部盤查""}<end_of_turn>
<eos>"
13274,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""廠內增加宣導告示："",""evidence_status"":""Yes"",""evidence_str"":""1. 於主要動線和休息區張貼應變處理流程海報。2. 產線出入口設置電子佈告欄，不斷提示同仁災害初期應變觀念。3. 提供應變處理小卡，內容包含：火災、地震及 CPR+AED 應變流程。平時可持續複習，當異常事故發生時，可參照流程與通報資訊，爭取應變時間，減低災害衝擊。""}<end_of_turn>
<eos>"
13313,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13319,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""聯詠科技根據 SDGs 對應到的重大性主題以及長期深耕的相關 ESG 專案等，以 2024 年度績效作為回應 SDGs 的方向，進而作為企業未來營運方向。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13350,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13357,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""定期將相關管理績效揭露於永續報告書、盡職治理報告書等。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13386,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13408,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13435,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13441,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""集團為了因應這些風險，已經將此類項目納入各類管理計畫中。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13494,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""長期激勵計畫 - 認股權憑證 ( 含 ESOP、PSOP*)：留才以及激勵長期價值創造，以三年為區間、權利期間設計遞延五年發放，每年結算階段性目標達成率，滾動累計以激勵持續的價值貢獻，期滿結算總達成率。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13508,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13519,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13521,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""客戶是驅動廣達持續創新與精進營運表現的核心動力。客戶的信任與合作不僅促使公司不斷提升產品與服務品質，也推動廣達在資訊安全、責任供應鏈管理及永續發展等面向持續進步。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13529,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13545,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13590,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""也希望有機會讓青年返鄉，讓養殖更有規摸。"",""evidence_status"":""Yes"",""evidence_str"":""2024年11月特邀雲朗觀光集團主廚，以台泥漁電共生案場當季養殖收成鱸魚、自有團隊養殖的泰國蝦，搭配當地時令農產澎湃入菜，邀請養殖戶伙伴與地方村里長、社區意見領袖一起品嚐。旗下漁電共生案場中養殖戶已穩定產出鰻魚、金目鱸魚、虱目魚等。台泥綠能建置及開發中的漁電共生案場尚約100MW，除應對遠洋漁業高碳足跡和資源耗竭風險，""}<end_of_turn>
<eos>"
13593,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13598,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""近年來推動的數位轉型將擴大廠務節能減碳的力道。"",""evidence_status"":""Yes"",""evidence_str"":""透過由智慧製造處、廠務工程處、IT 跨部門合作的三大減碳專案「i-Chiller 2.0」、「i-CDA」、「i-MAU」，就是應用工業 4.0 相關技術，針對高耗電的廠務設備，找出減碳突破點。""}<end_of_turn>
<eos>"
13643,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""預估經 3-5 年成長期後之年吸碳量約達 1.5 公噸 CO₂e，"",""evidence_status"":""Yes"",""evidence_str"":""參與國立中山大學 2024 年 12 月舉辦之植樹活動，於旗津海水浴場「鍾愛之門」種植 60 棵耐鹽之可可椰子樹，預估經 3-5 年成長期後之年吸碳量約達 1.5 公噸 CO₂e，除可鞏固旗津海灘美化及減少沙灘流失外，亦可提供吸碳功能，實踐生態永續等多重目標。""}<end_of_turn>
<eos>"
13644,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""設定短期為 3 年、中期為 5 年、長期為 7~10 年。"",""evidence_status"":""Yes"",""evidence_str"":""本集團評估金融資產之範圍，並以水資源作為自然驅動因子，聚焦於與其相關性較高之半導體產業。TNFD 分析指引 V1.0 建議之四大情境（轉型風險及實體風險之不確定性矩陣）。""}<end_of_turn>
<eos>"
13657,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13666,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13679,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""能源  台灣及中國大陸水泥廠：加入EP100，設定2040年能源生產力相較2016基準年提升50%  營運總部大樓：年節電1%"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13690,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13736,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13759,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13776,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13799,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13805,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""瑞昱的客戶關係管理不僅聚焦於產品和技術的推廣，更重視建立長期穩健共贏的合作關係，透過有效的溝通和互動，共同探索企業社會責任及市場機會，實現多元永續發展之精彩未來。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13813,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13822,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13846,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13848,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""聯詠科技延續著前一年度的五大構面，從「公司治理」、「夥伴共榮」、「環境永續」、「友善職場」及「社會參與」持續穩步落實永續發展與企業社會責任："",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13875,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13887,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13892,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13897,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13902,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13923,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13938,Yes,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""Yes"",""promise_str"":""以「公司治理」、「客戶關懷」、「員工照護」、「環境保護」及「社會參與」5 大主軸推動企業社會責任"",""evidence_status"":""Yes"",""evidence_str"":""發行第 1 本 (2011) 企業社會責任報告書  • 以「公司治理」、「客戶關懷」、「員工照護」、「環境保護」及「社會參與」5 大主軸推動企業社會責任  • 以「合庫寶貝 關懷加倍」為主題持續關懷偏鄉學童""}<end_of_turn>
<eos>"
13958,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13965,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13967,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13970,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13972,No,,,/models/unsloth-gemma-4-12b,gemma_fallback:t=0.6,/models/gemma4_st12_mix,,,submit_9_stage1,gemma_fallback,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
