id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13146,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.42928485;score_yes=0.57071515;n_members=5|gemma:local_norag:tau=0.70:conf=0.5707
13154,Yes,"{""promise_status"":""Yes"",""promise_str"":""秉持「From Zero to Hero」的精神以及永續發展的核心理念，致力將永續價值內化為台新的企業 DNA，打造永續企業文化與發揮社會影響力。"",""evidence_status"":""Yes"",""evidence_str"":""在人才培育方面，秉持多元任用、平等賦能、永續培育三大原則，推動永續專業職能訓練，提升全體員工對於 ESG 的認知度，透過培育更多永續種子人員，為客戶帶來更加全面與專業的金融服務。除了在專業版圖的業務推動外，也秉持「取之於社會，用之於社會」的理念，積極在學術教育、藝文、體育、公益、環境保護等領域持續推動各項共好專案，發揮金融與社會影響力，推動更多創新與永續行動，與關係人攜手共創更具包容性與韌性之未來。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.38872412;score_yes=0.61127589;n_members=5|gemma:local_norag:tau=0.70:conf=0.6113
13173,No,"{""promise_status"":""Yes"",""promise_str"":""台達從四大面向促進教育及終身學習：推動基礎學科教育；推展能源、水資源與綠建築等環境教育；協助提高開發中國家教育機會；亦於企業內部建立人才培育機制，以邁向終身學習。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.41917846;score_yes=0.58082152;n_members=5|gemma:local_norag:tau=0.70:conf=0.5808
13208,No,"{""promise_status"":""Yes"",""promise_str"":""本公司以 2050 年為環境永續的階段性目標年，訂定歷年環境永續目標，並將目標納入日常營運管理，包含營運減碳、用電、用水、影印用紙減量及人均廢棄物減量，逐年追蹤目標達成情形。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.67682169;score_yes=0.32317830;n_members=5|gemma:local_norag:tau=0.70:conf=0.6768
13226,No,"{""promise_status"":""Yes"",""promise_str"":""玉山長期重視環境永續，並響應國際趨勢及國內政策，持續透過綠色授信、永續連結貸款、ESG 產業授信等方式，以實際行動支持企業永續轉型，促進產業邁向淨零目標。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.36814474;score_yes=0.63185526;n_members=5|gemma:local_norag:tau=0.70:conf=0.6319
13233,No,"{""promise_status"":""Yes"",""promise_str"":""我們不僅專注於投資標的的財務績效表現，更以宏觀角度考量投資標的在ESG上的表現，希冀在追求長期且穩定獲利的同時，也發揮對市場及被投資公司的重大影響力。我們持續關注氣候變遷議題，積極推動綠色金融、關懷社會企業及弱勢族群，致力提升金融包容力。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.58261713;score_yes=0.41738288;n_members=5|gemma:local_norag:tau=0.70:conf=0.5826
13249,Yes,"{""promise_status"":""Yes"",""promise_str"":""已正式承諾將於 2030 年前達成自身營運淨零排放、2050 年前達成資產組合淨零排放；"",""evidence_status"":""Yes"",""evidence_str"":""並定期檢視營運所需能資源之耗用與管理，推動節能減碳，掌握企業營運對環境造成的重大衝擊。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.55682835;score_yes=0.44317165;n_members=5|gemma:local_norag:tau=0.70:conf=0.5568
13251,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.54213128;score_yes=0.45786873;n_members=5|gemma:local_norag:tau=0.70:conf=0.5421
13269,Yes,"{""promise_status"":""Yes"",""promise_str"":""2024 年目標"",""evidence_status"":""Yes"",""evidence_str"":""• 廢棄物量（可回收再利用）：資源回收率 >30%。  • 廢棄物量（不可回收）：較前 3 年度平均減少 2% 廢棄物，目標為 283.79 公噸。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.68512029;score_yes=0.31487969;n_members=5|gemma:local_norag:tau=0.70:conf=0.6851
13272,Yes,"{""promise_status"":""Yes"",""promise_str"":""**未來規劃**  持續監控溫室氣體排放趨勢"",""evidence_status"":""Yes"",""evidence_str"":""**2024年成果**  範疇1+2主要排放源為電力(佔98%)；範疇三15項全部盤查""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.33250128;score_yes=0.66749869;n_members=5|gemma:local_norag:tau=0.70:conf=0.6675
13292,Yes,"{""promise_status"":""Yes"",""promise_str"":""緯創邀請每位員工一起珍惜這片土地，與大自然和諧共舞，並共同走在這條永續之路上，為地球創造更美好的未來。"",""evidence_status"":""Yes"",""evidence_str"":""與 REWOOD 合作，緯創將森林永續的理念轉化為日常生活的一部分，將山嵐的韻味與水氣注入每一瓶木酢洗手液和洗碗精中，實現自然與生活的巧妙融合。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.41336587;score_yes=0.58663415;n_members=5|gemma:local_norag:tau=0.70:conf=0.5866
13307,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.56990321;score_yes=0.43009678;n_members=5|gemma:local_norag:tau=0.70:conf=0.5699
13315,Yes,"{""promise_status"":""Yes"",""promise_str"":""大立光致力於產品研發與創新、研發專利成果、產品品質管理與法規遵循等，"",""evidence_status"":""Yes"",""evidence_str"":""最近二年的重要目標與績效達成度如下表：""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.36267341;score_yes=0.63732657;n_members=5|gemma:local_norag:tau=0.70:conf=0.6373
13317,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.32027104;score_yes=0.67972896;n_members=5|gemma:local_norag:tau=0.70:conf=0.6797
13336,Yes,"{""promise_status"":""Yes"",""promise_str"":""預計在 2026 年前完成清查與汰除。"",""evidence_status"":""Yes"",""evidence_str"":""台達仍在 2024 年將其納入台達環保管制物質清單中，並啟動料件的清查，研發團隊亦積極與客戶溝通討論取代方案，""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.59378333;score_yes=0.40621664;n_members=5|gemma:local_norag:tau=0.70:conf=0.5938
13339,Yes,"{""promise_status"":""Yes"",""promise_str"":""每年定期為經理人及員工進行誠信經營相關之教育訓練。"",""evidence_status"":""Yes"",""evidence_str"":""每年確保無發生違反誠信經營相關情事。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.59382453;score_yes=0.40617550;n_members=5|gemma:local_norag:tau=0.70:conf=0.5938
13353,Yes,"{""promise_status"":""Yes"",""promise_str"":""2025 年溫室氣體（範疇一、二）絕對減量目標較基準年（2020 年）減少 20%"",""evidence_status"":""Yes"",""evidence_str"":""● 2024 年溫室氣體範疇一、二排放量經第三公正單位盤查為 755.0 萬噸 CO₂e< ｜ 較 2020 年絕對量減少 108.5 萬噸，減量比例為 12.6%，將持續努力""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.42524166;score_yes=0.57475837;n_members=5|gemma:local_norag:tau=0.70:conf=0.5748
13363,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.60395855;score_yes=0.39604147;n_members=5|gemma:local_norag:tau=0.70:conf=0.6040
13373,No,"{""promise_status"":""Yes"",""promise_str"":""建立良好之公司治理制度，透明化營運資訊，並建立發言人制度，以維護與各類利害關係人的良好互動及連結。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.52469946;score_yes=0.47530057;n_members=5|gemma:local_norag:tau=0.70:conf=0.5247
13390,Yes,"{""promise_status"":""Yes"",""promise_str"":""兆豐集團秉持著落實與提升公司治理作為之精神，注重誠信經營、法令遵循、防制洗錢與風險控管，透過董事的專業、多元及獨立性，建立安全良好的經營環境及公開透明的治理制度，提供經營團隊全方位的決策建議。"",""evidence_status"":""Yes"",""evidence_str"":""兆豐金控連續六年入選臺灣證券交易所「公司治理 100 指數」成分股，顯見兆豐集團於公司治理方面持續強化的努力，深獲主管機關肯定。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.54227138;score_yes=0.45772863;n_members=5|gemma:local_norag:tau=0.70:conf=0.5423
13393,No,"{""promise_status"":""Yes"",""promise_str"":""• 每年持續支持桌球、羽球、棒球等 3 支球隊經費 1.8 億元以上。  • 每年持續舉辦至少 3 場育樂營，至 2030 年累計辦理 15 場。  • 持續為球員生涯提供完整規劃，退役後可轉任教練、顧問職或銀行行員，讓球員無後顧之憂。  • 持續辦理建教合作學校每年約 20 家。  • 至 2030 年支持體育活動達 50 場。  • 每年持續舉辦至少 3 場健康公益活動，至 2030 年累計辦理 15 場。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.39311457;score_yes=0.60688543;n_members=5|gemma:local_norag:tau=0.70:conf=0.6069
13395,Yes,"{""promise_status"":""Yes"",""promise_str"":""以淨零碳排為目標，執行節能減碳及低碳創新工作"",""evidence_status"":""Yes"",""evidence_str"":""● 通過科學基礎減量目標倡議 (SBTi) 驗證，啟動碳減量行動與轉型規劃。  ● 推動低碳設計、供應商碳管理、製程改善等具體作為。  ● 以碳減量驅動創新，強化全價值鏈與供應鏈永續表現。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.57673604;score_yes=0.42326393;n_members=5|gemma:local_norag:tau=0.70:conf=0.5767
13407,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.53005806;score_yes=0.46994193;n_members=5|gemma:local_norag:tau=0.70:conf=0.5301
13409,Yes,"{""promise_status"":""Yes"",""promise_str"":""持續檢視在地生活成本與薪酬結構，以朝「體面勞動」的目標逐步推進。"",""evidence_status"":""Yes"",""evidence_str"":""台泥參考各地物價與生活成本，提出公平薪資理念，並透過公開資料進行分析，""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.59782955;score_yes=0.40217042;n_members=5|gemma:local_norag:tau=0.70:conf=0.5978
13426,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.42335978;score_yes=0.57664020;n_members=5|gemma:local_norag:tau=0.70:conf=0.5766
13430,No,"{""promise_status"":""Yes"",""promise_str"":""我們透過前瞻的思維，承諾永續發展的目標，並以創新能力掌握市場商機，願景與永續五大發展策略（擘劃永續治理、智慧永續金融、菁英永續人才、低碳永續環境、共創永續社會）互相呼應，並參考國際倡議、準則，確保各項永續推動方針符合國際規範。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.40653896;score_yes=0.59346100;n_members=5|gemma:local_norag:tau=0.70:conf=0.5935
13436,No,"{""promise_status"":""Yes"",""promise_str"":""以公司治理 ( 經濟 )、環境、社會 ( 人權 ) 作為供應商 ESG 風險評比的三大面向，並每年統計關鍵供應商取得之認證以進行 ESG 風險評比，確保關鍵供應商皆具有永續經營之理念和實際行動。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.34214658;score_yes=0.65785341;n_members=5|gemma:local_norag:tau=0.70:conf=0.6579
13437,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.68681766;score_yes=0.31318235;n_members=5|gemma:local_norag:tau=0.70:conf=0.6868
13441,No,"{""promise_status"":""Yes"",""promise_str"":""集團為了因應這些風險，已經將此類項目納入各類管理計畫中。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.35793812;score_yes=0.64206188;n_members=5|gemma:local_norag:tau=0.70:conf=0.6421
13444,Yes,"{""promise_status"":""Yes"",""promise_str"":""推動 80% 以上關鍵性零組件供應商能支援製造地生產策略。"",""evidence_status"":""Yes"",""evidence_str"":""緯穎科技自 2020 年起，基於供應鏈安全及風險分散考量，啟動全球供應鏈重新布局，以「多地區」及「在地化」成為緯穎科技在推動供應鏈管理的方向，我們鼓勵關鍵性零組件供應商能「去中心化」進行全球產能布局，並藉由持續與客戶的溝通，""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.67248228;score_yes=0.32751771;n_members=5|gemma:local_norag:tau=0.70:conf=0.6725
13455,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.41002736;score_yes=0.58997265;n_members=5|gemma:local_norag:tau=0.70:conf=0.5900
13462,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.58319527;score_yes=0.41680472;n_members=5|gemma:local_norag:tau=0.70:conf=0.5832
13475,Yes,"{""promise_status"":""Yes"",""promise_str"":""永續委員會每年進行氣候變遷風險與機會辨識，針對財務及策略重大之風險機會擬定因應策略、設定目標，"",""evidence_status"":""Yes"",""evidence_str"":""由永續委員會轄下綠色製造委員會負責氣候變遷相關行動方案推動執行與 KPI 績效追蹤。綠色製造及環境委員會於永續委員會報告目標達成情形、KPI 現況及行動方案績效。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.33468289;score_yes=0.66531710;n_members=5|gemma:local_norag:tau=0.70:conf=0.6653
13479,Yes,"{""promise_status"":""Yes"",""promise_str"":""本集團以「公司治理」、「金融服務」、「員工培育」、「環境永續」及「社會共好」等 5 個面向，規劃未來 5 年之永續發展目標 (短、中長期目標)。"",""evidence_status"":""Yes"",""evidence_str"":""並透過定期檢視目標執行情形及滾動式調整目標內容，以符合永續發展議題之趨勢，提早布局相關業務和提升企業營運體質。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.37439944;score_yes=0.62560056;n_members=5|gemma:local_norag:tau=0.70:conf=0.6256
13490,No,"{""promise_status"":""Yes"",""promise_str"":""亦帶動上下游合作夥伴，共同努力實現「巴黎協定」所制定之升溫不超過 1.5° C 的目標。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.47737797;score_yes=0.52262203;n_members=5|gemma:local_norag:tau=0.70:conf=0.5226
13522,No,"{""promise_status"":""Yes"",""promise_str"":""南亞科技明確宣示對各種職場不法侵害採取「零容忍」態度，禁止工作場所任何有形或無形的歧視騷擾行為，並期望子公司、供應商、合作夥伴皆能一同遵守。 ｜針對所有員工落實反歧視、反騷擾之教育訓練，以建立安全、有尊嚴、零歧視、零騷擾、互相尊重及包容且機會均等之職場文化。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.39585153;score_yes=0.60414845;n_members=5|gemma:local_norag:tau=0.70:conf=0.6041
13527,Yes,"{""promise_status"":""Yes"",""promise_str"":""緯創透過 AI 強化數據決策，推動營運管理變革並深植 AI-Driven DNA 於企業文化與永續發展。"",""evidence_status"":""Yes"",""evidence_str"":""根據內部統計顯示，超過 50% 員工每週應用 AI 工具，滿意度超過 80%，展現 AI 在企業營運中的深度融入與效益。這項轉型不僅涵蓋硬體製造、軟體開發、業務營運，更延伸至經營管理、脫碳轉型，推動各類 AI 工具提升 ESG 績效，確保 AI 技術真正落地並發揮最大價值。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.33958694;score_yes=0.66041305;n_members=5|gemma:local_norag:tau=0.70:conf=0.6604
13535,No,"{""promise_status"":""Yes"",""promise_str"":""我們將依循各營運據點獨特的法規脈絡與商業實踐，持續深化標準合約的在地化落實。此 ｜ 此一策略不僅是將集團的全球承諾轉化為在地的具體行動，更確保了每一位派遣同仁，無論身在何處，都能獲得一致且堅實的權益保障。我們致力於樹立人權管理的典範，並堅信「以人為本」的永續理念，是驅動企業創造長期價值、邁向卓越運營的核心引擎。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.60845099;score_yes=0.39154903;n_members=5|gemma:local_norag:tau=0.70:conf=0.6085
13536,Yes,"{""promise_status"":""Yes"",""promise_str"":""因應人工智慧相關應用快速發展，台積公司持續擴充研發動能， ｜ 秉持「技術領先、卓越製造、客戶信任」三大競爭優勢，台積公司除謀求本業最大成就，亦積極履行企業公民責任，"",""evidence_status"":""Yes"",""evidence_str"":""以領先業界的 3 奈米、2 奈米與 16 埃米等先進製程技術，支持客戶需求並實踐創新價值。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.67109031;score_yes=0.32890966;n_members=5|gemma:local_norag:tau=0.70:conf=0.6711
13539,No,"{""promise_status"":""Yes"",""promise_str"":""每年定期檢視重大議題政策之落實與目標達成率，以優化內部管理方針與定性及定量目標；並於次期重大議題鑑別後比對前後期議題差異性，調查差異原因並報導於報告書中。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.64130460;score_yes=0.35869540;n_members=5|gemma:local_norag:tau=0.70:conf=0.6413
13547,Yes,"{""promise_status"":""Yes"",""promise_str"":""台達依調適與減緩兩面向因應氣候相關風險，持續開創發氣候變遷商機。"",""evidence_status"":""Yes"",""evidence_str"":""並以「企業自主減碳」、「揭露氣候變遷資訊」、「參與氣候政策」、「轉型電動車與普及充電設施」以及「推動 100% 再生電力」為策略，由內而外展開行動。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.39588452;score_yes=0.60411550;n_members=5|gemma:local_norag:tau=0.70:conf=0.6041
13571,Yes,"{""promise_status"":""Yes"",""promise_str"":""台光電子深耕台灣，設址於桃園市及新竹縣，並放眼中國大陸設有廠區，始終秉持「在地共榮、永續發展」的理念，致力於促進員工福祉與社區繁榮。 ｜ 我們積極關注所在地的社會、經濟與環境議題，持續評估並因應社區風險與機會，以實際行動推動企業與社區的共同成長。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年，台光電子攜手關係企業、友好團體及異業夥伴，積極參與公益專案與社會影響力活動，期望與社區共創「共融、共好、共享」的環境。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.61773364;score_yes=0.38226635;n_members=5|gemma:local_norag:tau=0.70:conf=0.6177
13582,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.33058831;score_yes=0.66941170;n_members=5|gemma:local_norag:tau=0.70:conf=0.6694
13674,No,"{""promise_status"":""Yes"",""promise_str"":""當氣候變遷來臨時，日月光投控不僅自身廠區可能面臨災害導致的營運中斷風險，供應鏈面對氣候災害的衝擊也將威脅日月光投控營運的風險。 ｜ 因此我們同步展開供應商氣候以及自然與生物多樣性之風險評估，全面檢視供應鏈短中長期的潛在災害風險，攜手供應商展開減緩與調適行動，確保營運穩定與提升氣候韌性。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.49303114;score_yes=0.50696886;n_members=5|gemma:local_norag:tau=0.70:conf=0.5070
13698,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.42648652;score_yes=0.57351346;n_members=5|gemma:local_norag:tau=0.70:conf=0.5735
13724,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.31538540;score_yes=0.68461459;n_members=5|gemma:local_norag:tau=0.70:conf=0.6846
13755,No,"{""promise_status"":""Yes"",""promise_str"":""大立光永續經營的目標：良好且穩健的財務績效、創新產品的附加價值、遵守法規與提供客戶良好服務與高滿意度，協助重要供應鏈永續經營，並規劃短、中長期永續經營的目標與工作計畫（如"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.45529519;score_yes=0.54470478;n_members=5|gemma:local_norag:tau=0.70:conf=0.5447
13757,Yes,"{""promise_status"":""Yes"",""promise_str"":""期盼能促進業界資訊交流並即時掌握產業動態，共同發揮影響力，進而增進產業發展。"",""evidence_status"":""Yes"",""evidence_str"":""藥華醫藥參與生技醫藥業相關之外部機構，於各協會均為繳交會費之會員身分， ｜ 我們也參與公司治理相關的外部組織，強化治理效能以提升競爭力。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.38104904;score_yes=0.61895098;n_members=5|gemma:local_norag:tau=0.70:conf=0.6190
13766,Yes,"{""promise_status"":""Yes"",""promise_str"":""國巨每年皆會透過第三方專業顧問公司做薪酬檢視，瞭解市場競爭力水平與趨勢，並依下列原則制定薪酬政策："",""evidence_status"":""Yes"",""evidence_str"":""掌握並遵循當地的相關法令，在法律規範內創造和諧勞資關係，進而走向永續經營。  • 依人力市場供求，產品線獲利能力來制定及調整，以期在人力市場上有一定之競爭力。  • 以各專業功能之市場價值及依員工所擔當的職責產生的貢獻為基礎，結合績效管理制度，以支付合適之薪酬，並藉此達到激勵員工之效果。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.59371686;score_yes=0.40628312;n_members=5|gemma:local_norag:tau=0.70:conf=0.5937
13791,No,"{""promise_status"":""Yes"",""promise_str"":""將新興風險辨識結果及其因應措施陳報「風險管理委員會」，並納入風險資訊陳報董事會。持續蒐集新興風險相關資訊與關注各類風險之影響，定期召開集團新興風險會議，精進風險管理。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.64026936;score_yes=0.35973066;n_members=5|gemma:local_norag:tau=0.70:conf=0.6403
13829,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.64611281;score_yes=0.35388720;n_members=5|gemma:local_norag:tau=0.70:conf=0.6461
13835,Yes,"{""promise_status"":""Yes"",""promise_str"":""因應全球環保趨勢及配合國家整體溫室氣體減量策略發展，掌握公司之溫室氣體排放量，擬定氣候變遷之預防措施。"",""evidence_status"":""Yes"",""evidence_str"":""成立《溫室氣體盤查推動小組》，以落實目標與相關改善計畫。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.34788235;score_yes=0.65211761;n_members=5|gemma:local_norag:tau=0.70:conf=0.6521
13876,No,"{""promise_status"":""Yes"",""promise_str"":""公司相信幸福企業的定義，不僅是提供基本的完善福利，更應該是長足的企圖心、責任感，持續追求卓越與永續發展，提供員工長時間安身、安家，發揮所長，與公司共同成長，更應該協助員工兼顧工作與生活，故推出相對應的彈性措施，以支持員工工作與生活平衡。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.58553724;score_yes=0.41446278;n_members=5|gemma:local_norag:tau=0.70:conf=0.5855
13880,No,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.40596748;score_yes=0.59403254;n_members=5|gemma:local_norag:tau=0.70:conf=0.5940
13916,No,"{""promise_status"":""Yes"",""promise_str"":""致力於打造具公平性、包容性與前瞻性的招募與發展體系，從策略規劃、渠道經營到就業保障，全面強化組織韌性與人才競爭力。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.57026487;score_yes=0.42973513;n_members=5|gemma:local_norag:tau=0.70:conf=0.5703
13935,No,"{""promise_status"":""Yes"",""promise_str"":""於此同時，將持續舉辦癌症篩檢健康促進活動，擴大檢查服務及篩檢時間，以便員工參與，另外也客製化健康管理系統升級至 2.0 版本，增強功能性並提供員工專屬方案。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.35783891;score_yes=0.64216110;n_members=5|gemma:local_norag:tau=0.70:conf=0.6422
13938,Yes,"{""promise_status"":""Yes"",""promise_str"":""以「公司治理」、「客戶關懷」、「員工照護」、「環境保護」及「社會參與」5 大主軸推動企業社會責任"",""evidence_status"":""Yes"",""evidence_str"":""發行第 1 本 (2011) 企業社會責任報告書  • 以「公司治理」、「客戶關懷」、「員工照護」、「環境保護」及「社會參與」5 大主軸推動企業社會責任  • 以「合庫寶貝 關懷加倍」為主題持續關懷偏鄉學童""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.32344758;score_yes=0.67655241;n_members=5|gemma:local_norag:tau=0.70:conf=0.6766
13966,Yes,"{""promise_status"":""Yes"",""promise_str"":""未來可持續鑑別與參考更多元且具影響力的資訊來源，結合可查證議進行盡職調查，探尋不同方式交叉驗證，以確保評估結果全面，精度且具前瞻性。"",""evidence_status"":""Yes"",""evidence_str"":""該組織所建立的實質性重大主題涵蓋其流程，已透過報告書揭露該組織對這些重大主題的重視與處理的優先順序。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.60434634;score_yes=0.39565365;n_members=5|gemma:local_norag:tau=0.70:conf=0.6043
13974,Yes,"{""promise_status"":""Yes"",""promise_str"":""規劃於 2050 年前達成 RE100 目標，"",""evidence_status"":""Yes"",""evidence_str"":""隨著低碳能源比例的提升，碳費成本不僅主要來自於 Scope 1 剩餘排放。由於其他海外廠區未設有排放門檻減免，且所採用的碳稅參數為最嚴格情境，加上 ｜ 加上規劃於 2050 年前達成 RE100 目標，因此其碳稅 / 費風險預估將控制在總營收的 1% 以內。整體而言，採行轉型策略後所產生的碳費支出，將遠低於無作為情境下的潛在成本。""}<end_of_turn>
<eos>",yes,gemma_low_conf,score_no=0.31204916;score_yes=0.68795084;n_members=5|gemma:local_norag:tau=0.70:conf=0.6880
